COD_IBGE;COD_SIAFI;NOME_ENTE;NOME_SIMPLIFICADO;SIGLA_UF;NOME_UF;POP_EST_2020;CAPITAL;REGIAO;IDHM;IDHM_RENDA;IDHM_EDUCACAO;IDHM_LONGEVIDADE;SITUACAO
2100709;713;Anajatuba;ANAJATUBA;MA;Maranhão;26988;0;NE;0,581;0,762;0,492;0,523;Não Cadastrado
3502002;6139;Analândia;ANALANDIA;SP;São Paulo;5056;0;SE;0,754;0,861;0,668;0,745;Não Cadastrado
1300086;293;Anamã;ANAMA;AM;Amazonas;13956;0;N;0,594;0,741;0,526;0,537;Aprovado
1701002;9219;Ananás;ANANAS;TO;Tocantins;9492;0;N;0,671;0,804;0,605;0,621;Aprovado
1500800;415;Ananindeua;ANANINDEUA;PA;Pará;535547;0;N;0,718;0,821;0,658;0,684;Aprovado
5201108;9221;Anápolis;ANAPOLIS;GO;Goiás;391772;0;CO;0,737;0,822;0,66;0,737;Aprovado
1500859;40;Anapu;ANAPU;PA;Pará;28607;0;N;0,548;0,788;0,371;0,563;Aprovado
2100808;715;Anapurus;ANAPURUS;MA;Maranhão;15894;0;NE;0,581;0,764;0,502;0,511;Aprovado
5000708;9013;Anastácio;ANASTACIO;MS;Mato Grosso do Sul;25237;0;CO;0,663;0,789;0,557;0,663;Aprovado
5000807;9015;Anaurilândia;ANAURILANDIA;MS;Mato Grosso do Sul;9076;0;CO;0,67;0,826;0,538;0,676;Não Cadastrado
3200409;5607;Anchieta;ANCHIETA;ES;Espírito Santo;29779;0;SE;0,73;0,856;0,654;0,696;Aprovado
4200804;8015;Anchieta;ANCHIETA;SC;Santa Catarina;5557;0;S;0,699;0,8;0,608;0,703;Aprovado
2901304;3325;Andaraí;ANDARAI;BA;Bahia;13132;0;NE;0,555;0,764;0,415;0,54;Aprovado
4101101;7419;Andirá;ANDIRA;PR;Paraná;19926;0;S;0,725;0,838;0,66;0,69;Rejeitado
2901353;3255;Andorinha;ANDORINHA;BA;Bahia;14503;0;NE;0,588;0,731;0,474;0,586;Aprovado
3102605;4051;Andradas;ANDRADAS;MG;Minas Gerais;41396;0;SE;0,734;0,878;0,617;0,731;Aprovado
3502101;6141;Andradina;ANDRADINA;SP;São Paulo;57202;0;SE;0,779;0,885;0,702;0,762;Aprovado
4300661;8491;André da Rocha;ANDRE DA ROCHA;RS;Rio Grande do Sul;1343;0;S;0,72;0,837;0,605;0,738;Aprovado
3102803;4055;Andrelândia;ANDRELANDIA;MG;Minas Gerais;12206;0;SE;0,7;0,818;0,621;0,675;Aprovado
3502200;6143;Angatuba;ANGATUBA;SP;São Paulo;25479;0;SE;0,719;0,827;0,648;0,693;Em Análise
3102852;566;Angelândia;ANGELANDIA;MG;Minas Gerais;8557;0;SE;0,597;0,756;0,473;0,594;Aprovado
5000856;9169;Angélica;ANGELICA;MS;Mato Grosso do Sul;10932;0;CO;0,697;0,839;0,582;0,692;Aprovado
2601003;2319;Angelim;ANGELIM;PE;Pernambuco;11226;0;NE;0,572;0,751;0,448;0,555;Aprovado
4200903;8017;Angelina;ANGELINA;SC;Santa Catarina;4743;0;S;0,687;0,797;0,581;0,699;Aprovado
2901403;3327;Angical;ANGICAL;BA;Bahia;13938;0;NE;0,625;0,778;0,556;0,564;Aprovado
2200608;1011;Angical do Piauí;ANGICAL DO PIAUI;PI;Piauí;6783;0;NE;0,63;0,737;0,555;0,61;Aprovado
1701051;165;Angico;ANGICO;TO;Tocantins;3454;0;N;0,648;0,773;0,612;0,576;Não Cadastrado
2400802;1615;Angicos;ANGICOS;RN;Rio Grande do Norte;11705;0;NE;0,624;0,756;0,53;0,606;Em Análise
3300100;5801;Angra dos Reis;ANGRA DOS REIS;RJ;Rio de Janeiro;207044;0;SE;0,724;0,846;0,605;0,74;Aprovado
2901502;3329;Anguera;ANGUERA;BA;Bahia;11297;0;NE;0,589;0,766;0,471;0,565;Aprovado
4101150;5509;Ângulo;ANGULO;PR;Paraná;2930;0;S;0,721;0,827;0,644;0,705;Aprovado
5201207;9223;Anhanguera;ANHANGUERA;GO;Goiás;1160;0;CO;0,725;0,802;0,657;0,724;Não Cadastrado
3502309;6145;Anhembi;ANHEMBI;SP;São Paulo;6819;0;SE;0,721;0,863;0,637;0,681;Aprovado
3502408;6147;Anhumas;ANHUMAS;SP;São Paulo;4144;0;SE;0,741;0,845;0,706;0,683;Aprovado
5201306;9225;Anicuns;ANICUNS;GO;Goiás;21981;0;CO;0,714;0,834;0,627;0,695;Aprovado
2200707;1013;Anísio de Abreu;ANISIO DE ABREU;PI;Piauí;9938;0;NE;0,594;0,768;0,512;0,534;Aprovado
4201000;8019;Anita Garibaldi;ANITA GARIBALDI;SC;Santa Catarina;6957;0;S;0,688;0,826;0,592;0,667;Aprovado
4201109;8021;Anitápolis;ANITAPOLIS;SC;Santa Catarina;3228;0;S;0,674;0,836;0,524;0,699;Aprovado
1300102;203;Anori;ANORI;AM;Amazonas;21477;0;N;0,561;0,757;0,433;0,54;Não Cadastrado
4300703;8513;Anta Gorda;ANTA GORDA;RS;Rio Grande do Sul;5961;0;S;0,74;0,868;0,63;0,742;Aprovado
2901601;3331;Antas;ANTAS;BA;Bahia;19479;0;NE;0,592;0,739;0,491;0,573;Aprovado
4101200;7421;Antonina;ANTONINA;PR;Paraná;18949;0;S;0,687;0,838;0,564;0,686;Aprovado
2300804;1315;Antonina do Norte;ANTONINA DO NORTE;CE;Ceará;7378;0;NE;0,599;0,772;0,506;0,55;Aprovado
2200806;1015;Antônio Almeida;ANTONIO ALMEIDA;PI;Piauí;3170;0;NE;0,62;0,781;0,527;0,579;Em Cadastro
2901700;3333;Antônio Cardoso;ANTONIO CARDOSO;BA;Bahia;11677;0;NE;0,561;0,768;0,422;0,544;Aprovado
3102902;4057;Antônio Carlos;ANTONIO CARLOS;MG;Minas Gerais;11459;0;SE;0,683;0,838;0,584;0,65;Em Cadastro
4201208;8023;Antônio Carlos;ANTONIO CARLOS;SC;Santa Catarina;8613;0;S;0,749;0,89;0,615;0,768;Aprovado
3103009;4059;Antônio Dias;ANTONIO DIAS;MG;Minas Gerais;9275;0;SE;0,645;0,849;0,507;0,624;Aprovado
2901809;3335;Antônio Gonçalves;ANTONIO GONCALVES;BA;Bahia;11878;0;NE;0,598;0,741;0,498;0,58;Aprovado
5000906;9017;Antônio João;ANTONIO JOAO;MS;Mato Grosso do Sul;9020;0;CO;0,643;0,799;0,526;0,633;Não Cadastrado
2400901;1617;Antônio Martins;ANTONIO MARTINS;RN;Rio Grande do Norte;7154;0;NE;0,578;0,76;0,458;0,554;Aprovado
4101309;7423;Antônio Olinto;ANTONIO OLINTO;PR;Paraná;7427;0;S;0,656;0,825;0,547;0,626;Aprovado
4300802;8515;Antônio Prado;ANTONIO PRADO;RS;Rio Grande do Sul;13045;0;S;0,758;0,835;0,671;0,777;Aprovado
3103108;4061;Antônio Prado de Minas;ANTONIO PRADO DE MINAS;MG;Minas Gerais;1587;0;SE;0,684;0,83;0,572;0,674;Não Cadastrado
2500775;446;Aparecida;APARECIDA;PB;Paraíba;8416;0;NE;0,578;0,747;0,456;0,567;Aprovado
3502507;6149;Aparecida;APARECIDA;SP;São Paulo;36185;0;SE;0,755;0,828;0,706;0,735;Aprovado
5201405;9227;Aparecida de Goiânia;APARECIDA DE GOIANIA;GO;Goiás;590146;0;CO;0,718;0,834;0,62;0,716;Aprovado
5201454;71;Aparecida do Rio Doce;APARECIDA DO RIO DOCE;GO;Goiás;2474;0;CO;0,693;0,814;0,583;0,7;Não Cadastrado
1701101;9713;Aparecida do Rio Negro;APARECIDA DO RIO NEGRO;TO;Tocantins;4848;0;N;0,651;0,791;0,588;0,593;Aprovado
5001003;9019;Aparecida do Taboado;APARECIDA DO TABOADO;MS;Mato Grosso do Sul;26069;0;CO;0,697;0,804;0,588;0,717;Aprovado
3502606;6151;Aparecida d'Oeste;APARECIDA DOESTE;SP;São Paulo;4158;0;SE;0,721;0,804;0,67;0,697;Aprovado
3300159;2919;Aperibé;APERIBE;RJ;Rio de Janeiro;11901;0;SE;0,692;0,785;0,631;0,67;Aprovado
3200508;5609;Apiacá;APIACA;ES;Espírito Santo;7554;0;SE;0,673;0,841;0,549;0,659;Aprovado
5100805;9773;Apiacás;APIACAS;MT;Mato Grosso;10283;0;CO;0,675;0,809;0,57;0,666;Aprovado
3502705;6153;Apiaí;APIAI;SP;São Paulo;24226;0;SE;0,71;0,835;0,647;0,662;Aprovado
2100832;112;Apicum-Açu;APICUM ACU;MA;Maranhão;17413;0;NE;0,568;0,718;0,483;0,529;Aprovado
4201257;9941;Apiúna;APIUNA;SC;Santa Catarina;10848;0;S;0,708;0,827;0,584;0,735;Aprovado
2401008;1619;Apodi;APODI;RN;Rio Grande do Norte;35874;0;NE;0,639;0,747;0,571;0,611;Aprovado
2901908;3337;Aporá;APORA;BA;Bahia;17788;0;NE;0,548;0,751;0,425;0,516;Aprovado
5201504;9229;Aporé;APORE;GO;Goiás;4232;0;CO;0,693;0,823;0,584;0,692;Em Cadastro
2901957;3257;Apuarema;APUAREMA;BA;Bahia;7302;0;NE;0,552;0,735;0,413;0,555;Aprovado
4101408;7425;Apucarana;APUCARANA;PR;Paraná;136234;0;S;0,748;0,845;0,668;0,741;Aprovado
1300144;969;Apuí;APUI;AM;Amazonas;22359;0;N;0,637;0,772;0,54;0,621;Não Cadastrado
2300903;1317;Apuiarés;APUIARES;CE;Ceará;14672;0;NE;0,618;0,741;0,593;0,536;Aprovado
2800209;3103;Aquidabã;AQUIDABA;SE;Sergipe;21681;0;NE;0,578;0,747;0,452;0,573;Aprovado
5001102;9021;Aquidauana;AQUIDAUANA;MS;Mato Grosso do Sul;48029;0;CO;0,688;0,84;0,562;0,69;Aprovado
2301000;1319;Aquiraz;AQUIRAZ;CE;Ceará;80935;0;NE;0,641;0,788;0,55;0,608;Aprovado
4201273;5597;Arabutã;ARABUTA;SC;Santa Catarina;4267;0;S;0,733;0,863;0,614;0,744;Aprovado
2500809;1915;Araçagi;ARACAGI;PB;Paraíba;16921;0;NE;0,549;0,745;0,412;0,54;Aprovado
3103207;4063;Araçaí;ARACAI;MG;Minas Gerais;2354;0;SE;0,695;0,805;0,632;0,659;Não Cadastrado
2800308;3105;Aracaju;ARACAJU;SE;Sergipe;664908;1;NE;0,77;0,823;0,708;0,784;Aprovado
3502754;3067;Araçariguama;ARACARIGUAMA;SP;São Paulo;22860;0;SE;0,704;0,814;0,597;0,717;Aprovado
2902054;3259;Araças;ARACAS;BA;Bahia;12208;0;NE;0,57;0,744;0,462;0,54;Não Cadastrado
2301109;1321;Aracati;ARACATI;CE;Ceará;74975;0;NE;0,655;0,742;0,624;0,607;Aprovado
2902005;3339;Aracatu;ARACATU;BA;Bahia;13045;0;NE;0,581;0,754;0,439;0,591;Não Cadastrado
3502804;6155;Araçatuba;ARACATUBA;SP;São Paulo;198129;0;SE;0,788;0,841;0,744;0,782;Aprovado
2902104;3341;Araci;ARACI;BA;Bahia;54648;0;NE;0,534;0,747;0,381;0,534;Aprovado
3103306;4065;Aracitaba;ARACITABA;MG;Minas Gerais;2059;0;SE;0,661;0,823;0,577;0,608;Não Cadastrado
2301208;1323;Aracoiaba;ARACOIABA;CE;Ceará;26535;0;NE;0,615;0,759;0,556;0,55;Aprovado
2601052;544;Araçoiaba;ARACOIABA;PE;Pernambuco;20733;0;NE;0,592;0,765;0,498;0,544;Aprovado
3502903;6157;Araçoiaba da Serra;ARACOIABA DA SERRA;SP;São Paulo;34776;0;SE;0,776;0,86;0,723;0,751;Aprovado
3200607;5611;Aracruz;ARACRUZ;ES;Espírito Santo;103101;0;SE;0,752;0,838;0,707;0,717;Aprovado
5201603;9231;Araçu;ARACU;GO;Goiás;3486;0;CO;0,693;0,838;0,578;0,686;Não Cadastrado
3103405;4067;Araçuaí;ARACUAI;MG;Minas Gerais;36712;0;SE;0,663;0,821;0,56;0,633;Aprovado
5201702;9233;Aragarças;ARAGARCAS;GO;Goiás;20273;0;CO;0,732;0,83;0,68;0,694;Aprovado
5201801;9235;Aragoiânia;ARAGOIANIA;GO;Goiás;10496;0;CO;0,684;0,837;0,56;0,683;Aprovado
1701309;167;Aragominas;ARAGOMINAS;TO;Tocantins;5731;0;N;0,593;0,739;0,461;0,611;Aprovado
1701903;9237;Araguacema;ARAGUACEMA;TO;Tocantins;7155;0;N;0,639;0,805;0,553;0,587;Aprovado
1702000;9239;Araguaçu;ARAGUACU;TO;Tocantins;8467;0;N;0,675;0,796;0,602;0,642;Não Cadastrado
5101001;9869;Araguaiana;ARAGUAIANA;MT;Mato Grosso;3109;0;CO;0,687;0,817;0,591;0,671;Em Cadastro
1702109;9241;Araguaína;ARAGUAINA;TO;Tocantins;183381;0;N;0,752;0,821;0,712;0,727;Aprovado
5101209;9023;Araguainha;ARAGUAINHA;MT;Mato Grosso;946;0;CO;0,701;0,844;0,627;0,65;Não Cadastrado
1702158;169;Araguanã;ARAGUANA;TO;Tocantins;5793;0;N;0,604;0,756;0,473;0,617;Não Cadastrado
2100873;114;Araguanã;ARAGUANA;MA;Maranhão;15551;0;NE;0,533;0,706;0,444;0,483;Não Cadastrado
5202155;9669;Araguapaz;ARAGUAPAZ;GO;Goiás;7783;0;CO;0,674;0,814;0,54;0,696;Não Cadastrado
3103504;4069;Araguari;ARAGUARI;MG;Minas Gerais;117825;0;SE;0,773;0,871;0,716;0,74;Aprovado
1702208;9243;Araguatins;ARAGUATINS;TO;Tocantins;36170;0;N;0,631;0,793;0,525;0,604;Aprovado
2100907;717;Araioses;ARAIOSES;MA;Maranhão;46771;0;NE;0,521;0,709;0,402;0,497;Aprovado
5001243;9171;Aral Moreira;ARAL MOREIRA;MS;Mato Grosso do Sul;12332;0;CO;0,633;0,798;0,507;0,628;Aprovado
2902203;3343;Aramari;ARAMARI;BA;Bahia;11461;0;NE;0,588;0,761;0,47;0,568;Aprovado
4300851;5779;Arambaré;ARAMBARE;RS;Rio Grande do Sul;3562;0;S;0,691;0,833;0,57;0,694;Aprovado
2100956;1281;Arame;ARAME;MA;Maranhão;32764;0;NE;0,512;0,701;0,365;0,525;Aprovado
3503000;6159;Aramina;ARAMINA;SP;São Paulo;5655;0;SE;0,74;0,856;0,656;0,723;Aprovado
3503109;6161;Arandu;ARANDU;SP;São Paulo;6365;0;SE;0,685;0,806;0,592;0,675;Aprovado
3103603;4071;Arantina;ARANTINA;MG;Minas Gerais;2787;0;SE;0,697;0,834;0,641;0,633;Aprovado
3503158;2991;Arapeí;ARAPEI;SP;São Paulo;2460;0;SE;0,68;0,812;0,612;0,634;Não Cadastrado
2700300;2705;Arapiraca;ARAPIRACA;AL;Alagoas;233047;0;NE;0,649;0,78;0,549;0,638;Aprovado
1702307;9245;Arapoema;ARAPOEMA;TO;Tocantins;6616;0;N;0,68;0,81;0,601;0,645;Não Cadastrado
3103702;4073;Araponga;ARAPONGA;MG;Minas Gerais;8453;0;SE;0,536;0,76;0,339;0,597;Não Cadastrado
4101507;7427;Arapongas;ARAPONGAS;PR;Paraná;124810;0;S;0,748;0,834;0,669;0,751;Aprovado
3103751;2903;Araporã;ARAPORA;MG;Minas Gerais;6931;0;SE;0,708;0,813;0,646;0,676;Aprovado
4101606;7429;Arapoti;ARAPOTI;PR;Paraná;28300;0;S;0,723;0,823;0,643;0,715;Aprovado
3103801;4075;Arapuá;ARAPUA;MG;Minas Gerais;2835;0;SE;0,724;0,871;0,608;0,718;Em Cadastro
4101655;830;Arapuã;ARAPUA;PR;Paraná;3009;0;S;0,676;0,828;0,584;0,638;Não Cadastrado
5101258;8989;Araputanga;ARAPUTANGA;MT;Mato Grosso;16951;0;CO;0,725;0,826;0,655;0,704;Aprovado
4201307;8025;Araquari;ARAQUARI;SC;Santa Catarina;39524;0;S;0,703;0,83;0,602;0,696;Aprovado
2500908;1917;Arara;ARARA;PB;Paraíba;13542;0;NE;0,548;0,712;0,407;0,569;Aprovado
4201406;8027;Araranguá;ARARANGUA;SC;Santa Catarina;68867;0;S;0,76;0,853;0,691;0,745;Aprovado
3503208;6163;Araraquara;ARARAQUARA;SP;São Paulo;238339;0;SE;0,815;0,877;0,782;0,788;Aprovado
3503307;6165;Araras;ARARAS;SP;São Paulo;135506;0;SE;0,781;0,859;0,728;0,763;Aprovado
2301257;989;Ararendá;ARARENDA;CE;Ceará;10959;0;NE;0,59;0,763;0,516;0,522;Aprovado
2101004;719;Arari;ARARI;MA;Maranhão;29932;0;NE;0,626;0,764;0,546;0,587;Aprovado
4300877;952;Araricá;ARARICA;RS;Rio Grande do Sul;5771;0;S;0,679;0,824;0,547;0,696;Aprovado
2301307;1325;Araripe;ARARIPE;CE;Ceará;21654;0;NE;0,564;0,759;0,459;0,515;Aprovado
2601102;2321;Araripina;ARARIPINA;PE;Pernambuco;84864;0;NE;0,602;0,785;0,467;0,595;Aprovado
3300209;5803;Araruama;ARARUAMA;RJ;Rio de Janeiro;134293;0;SE;0,718;0,839;0,617;0,714;Aprovado
2501005;1919;Araruna;ARARUNA;PB;Paraíba;20463;0;NE;0,567;0,758;0,439;0,549;Aprovado
4101705;7431;Araruna;ARARUNA;PR;Paraná;14000;0;S;0,704;0,785;0,648;0,685;Aprovado
2902252;3073;Arataca;ARATACA;BA;Bahia;10961;0;NE;0,559;0,758;0,413;0,557;Aprovado
4300901;8517;Aratiba;ARATIBA;RS;Rio Grande do Sul;6189;0;S;0,772;0,856;0,67;0,801;Em Cadastro
2301406;1327;Aratuba;ARATUBA;CE;Ceará;11802;0;NE;0,622;0,775;0,587;0,53;Aprovado
2902302;3345;Aratuípe;ARATUIPE;BA;Bahia;8837;0;NE;0,575;0,753;0,443;0,57;Aprovado
2800407;3107;Arauá;ARAUA;SE;Sergipe;9947;0;NE;0,595;0,783;0,49;0,55;Aprovado
4101804;7435;Araucária;ARAUCARIA;PR;Paraná;146214;0;S;0,74;0,852;0,639;0,743;Aprovado
3103900;4077;Araújos;ARAUJOS;MG;Minas Gerais;9401;0;SE;0,698;0,855;0,574;0,694;Aprovado
3104007;4079;Araxá;ARAXA;MG;Minas Gerais;107337;0;SE;0,772;0,858;0,709;0,756;Aprovado
3104106;4081;Arceburgo;ARCEBURGO;MG;Minas Gerais;10883;0;SE;0,683;0,81;0,573;0,687;Aprovado
3503356;790;Arco-Íris;ARCO IRIS;SP;São Paulo;1773;0;SE;0,722;0,809;0,694;0,671;Aprovado
3104205;4083;Arcos;ARCOS;MG;Minas Gerais;40380;0;SE;0,749;0,874;0,671;0,717;Aprovado
2601201;2323;Arcoverde;ARCOVERDE;PE;Pernambuco;74822;0;NE;0,667;0,799;0,567;0,654;Aprovado
3104304;4085;Areado;AREADO;MG;Minas Gerais;15181;0;SE;0,727;0,847;0,649;0,7;Aprovado
3300225;2925;Areal;AREAL;RJ;Rio de Janeiro;12669;0;SE;0,684;0,823;0,566;0,686;Aprovado
3503406;6167;Arealva;AREALVA;SP;São Paulo;8613;0;SE;0,744;0,84;0,683;0,718;Aprovado
2501104;1921;Areia;AREIA;PB;Paraíba;22656;0;NE;0,594;0,756;0,467;0,593;Aprovado
2401107;1621;Areia Branca;AREIA BRANCA;RN;Rio Grande do Norte;27967;0;NE;0,682;0,79;0,621;0,647;Aprovado
2800506;3109;Areia Branca;AREIA BRANCA;SE;Sergipe;18686;0;NE;0,579;0,773;0,434;0,579;Aprovado
2501153;448;Areia de Baraúnas;AREIA DE BARAUNAS;PB;Paraíba;2116;0;NE;0,562;0,68;0,462;0,566;Aprovado
2501203;1923;Areial;AREIAL;PB;Paraíba;7027;0;NE;0,608;0,779;0,503;0,573;Aprovado
3503505;6169;Areias;AREIAS;SP;São Paulo;3896;0;SE;0,697;0,803;0,672;0,627;Aprovado
3503604;6171;Areiópolis;AREIOPOLIS;SP;São Paulo;11158;0;SE;0,695;0,823;0,594;0,686;Aprovado
5101308;9025;Arenápolis;ARENAPOLIS;MT;Mato Grosso;9502;0;CO;0,704;0,793;0,649;0,677;Em Análise
5202353;9671;Arenópolis;ARENOPOLIS;GO;Goiás;2536;0;CO;0,687;0,826;0,582;0,674;Não Cadastrado
2401206;1623;Arês;ARES;RN;Rio Grande do Norte;14417;0;NE;0,606;0,725;0,523;0,587;Aprovado
3104403;4087;Argirita;ARGIRITA;MG;Minas Gerais;2704;0;SE;0,643;0,817;0,505;0,645;Aprovado
3104452;568;Aricanduva;ARICANDUVA;MG;Minas Gerais;5269;0;SE;0,582;0,787;0,454;0,553;Não Cadastrado
3104502;4089;Arinos;ARINOS;MG;Minas Gerais;17862;0;SE;0,656;0,815;0,57;0,607;Aprovado
5101407;9027;Aripuanã;ARIPUANA;MT;Mato Grosso;22714;0;CO;0,675;0,816;0,553;0,682;Não Cadastrado
1100023;7;Ariquemes;ARIQUEMES;RO;Rondônia;109523;0;N;0,702;0,806;0,6;0,716;Aprovado
3503703;6173;Ariranha;ARIRANHA;SP;São Paulo;9761;0;SE;0,733;0,813;0,663;0,73;Não Cadastrado
4101853;832;Ariranha do Ivaí;ARIRANHA DO IVAI;PR;Paraná;2066;0;S;0,67;0,794;0,594;0,637;Não Cadastrado
3300233;770;Armação dos Búzios;ARMACAO DOS BUZIOS;RJ;Rio de Janeiro;34477;0;SE;0,728;0,824;0,624;0,75;Aprovado
4201505;8029;Armazém;ARMAZEM;SC;Santa Catarina;8759;0;S;0,77;0,882;0,698;0,743;Aprovado
2301505;1329;Arneiroz;ARNEIROZ;CE;Ceará;7844;0;NE;0,618;0,74;0,564;0,565;Aprovado
2200905;1017;Aroazes;AROAZES;PI;Piauí;5827;0;NE;0,583;0,752;0,468;0,563;Não Cadastrado
2501302;1925;Aroeiras;AROEIRAS;PB;Paraíba;19116;0;NE;0,548;0,745;0,411;0,537;Aprovado
2200954;1188;Aroeiras do Itaim;AROEIRAS DO ITAIM;PI;Piauí;2551;0;NE;0,519;0,738;0,378;0,502;Aprovado
2201002;1019;Arraial;ARRAIAL;PI;Piauí;4720;0;NE;0,56;0,761;0,449;0,514;Não Cadastrado
3300258;5927;Arraial do Cabo;ARRAIAL DO CABO;RJ;Rio de Janeiro;30593;0;SE;0,733;0,805;0,677;0,722;Aprovado
1702406;9247;Arraias;ARRAIAS;TO;Tocantins;10534;0;N;0,651;0,829;0,523;0,636;Aprovado
4301008;8519;Arroio do Meio;ARROIO DO MEIO;RS;Rio Grande do Sul;20967;0;S;0,769;0,86;0,706;0,75;Aprovado
4301073;1122;Arroio do Padre;ARROIO DO PADRE;RS;Rio Grande do Sul;2951;0;S;0,669;0,86;0,461;0,756;Aprovado
4301057;8489;Arroio do Sal;ARROIO DO SAL;RS;Rio Grande do Sul;10279;0;S;0,74;0,844;0,649;0,74;Aprovado
4301206;8523;Arroio do Tigre;ARROIO DO TIGRE;RS;Rio Grande do Sul;13413;0;S;0,707;0,848;0,589;0,708;Aprovado
4301107;8521;Arroio dos Ratos;ARROIO DOS RATOS;RS;Rio Grande do Sul;14177;0;S;0,698;0,833;0,583;0,7;Aprovado
4301305;8525;Arroio Grande;ARROIO GRANDE;RS;Rio Grande do Sul;18238;0;S;0,657;0,807;0,522;0,673;Aprovado
4201604;8031;Arroio Trinta;ARROIO TRINTA;SC;Santa Catarina;3549;0;S;0,764;0,873;0,653;0,781;Aprovado
3503802;6175;Artur Nogueira;ARTUR NOGUEIRA;SP;São Paulo;55340;0;SE;0,749;0,827;0,681;0,745;Aprovado
5202502;9249;Aruanã;ARUANA;GO;Goiás;10110;0;CO;0,675;0,826;0,526;0,708;Aprovado
3503901;6177;Arujá;ARUJA;SP;São Paulo;91157;0;SE;0,784;0,866;0,73;0,761;Aprovado
4201653;5599;Arvoredo;ARVOREDO;SC;Santa Catarina;2234;0;S;0,715;0,842;0,61;0,713;Aprovado
4301404;8527;Arvorezinha;ARVOREZINHA;RS;Rio Grande do Sul;10423;0;S;0,694;0,817;0,575;0,713;Aprovado
4201703;8033;Ascurra;ASCURRA;SC;Santa Catarina;7978;0;S;0,742;0,868;0,636;0,739;Aprovado
3503950;2981;Aspásia;ASPASIA;SP;São Paulo;1818;0;SE;0,735;0,864;0,657;0,699;Não Cadastrado
4101903;7437;Assaí;ASSAI;PR;Paraná;14954;0;S;0,728;0,833;0,641;0,724;Aprovado
2301604;1331;Assaré;ASSARE;CE;Ceará;23478;0;NE;0,6;0,783;0,482;0,573;Aprovado
3504008;6179;Assis;ASSIS;SP;São Paulo;105087;0;SE;0,805;0,865;0,781;0,771;Aprovado
1200054;157;Assis Brasil;ASSIS BRASIL;AC;Acre;7534;0;N;0,588;0,77;0,456;0,578;Aprovado
4102000;7953;Assis Chateaubriand;ASSIS CHATEAUBRIAND;PR;Paraná;33340;0;S;0,729;0,857;0,633;0,713;Não Cadastrado
2501351;450;Assunção;ASSUNCAO;PB;Paraíba;4029;0;NE;0,609;0,738;0,51;0,601;Aprovado
2201051;270;Assunção do Piauí;ASSUNCAO DO PIAUI;PI;Piauí;7863;0;NE;0,499;0,706;0,382;0,462;Aprovado
3104601;4091;Astolfo Dutra;ASTOLFO DUTRA;MG;Minas Gerais;14270;0;SE;0,694;0,858;0,567;0,686;Aprovado
4102109;7439;Astorga;ASTORGA;PR;Paraná;26209;0;S;0,747;0,818;0,675;0,754;Aprovado
2700409;2707;Atalaia;ATALAIA;AL;Alagoas;47365;0;NE;0,561;0,752;0,431;0,545;Aprovado
4102208;7441;Atalaia;ATALAIA;PR;Paraná;3881;0;S;0,736;0,854;0,66;0,707;Aprovado
1300201;205;Atalaia do Norte;ATALAIA DO NORTE;AM;Amazonas;20398;0;N;0,45;0,733;0,259;0,481;Em Complementação
4201802;8035;Atalanta;ATALANTA;SC;Santa Catarina;3195;0;S;0,733;0,802;0,668;0,736;Aprovado
3104700;4093;Ataléia;ATALEIA;MG;Minas Gerais;12678;0;SE;0,588;0,813;0,423;0,592;Aprovado
3504107;6181;Atibaia;ATIBAIA;SP;São Paulo;144088;0;SE;0,765;0,851;0,67;0,786;Aprovado
3200706;5613;Atilio Vivacqua;ATILIO VIVACQUA;ES;Espírito Santo;12105;0;SE;0,708;0,841;0,637;0,663;Aprovado
1702554;9685;Augustinópolis;AUGUSTINOPOLIS;TO;Tocantins;18643;0;N;0,67;0,793;0,619;0,614;Não Cadastrado
1500909;417;Augusto Corrêa;AUGUSTO CORREA;PA;Pará;46471;0;N;0,52;0,772;0,38;0,48;Aprovado
3104809;4095;Augusto de Lima;AUGUSTO DE LIMA;MG;Minas Gerais;4851;0;SE;0,656;0,815;0,557;0,622;Não Cadastrado
4301503;8529;Augusto Pestana;AUGUSTO PESTANA;RS;Rio Grande do Sul;6602;0;S;0,743;0,847;0,621;0,779;Aprovado
4301552;8487;Áurea;AUREA;RS;Rio Grande do Sul;3535;0;S;0,707;0,841;0,588;0,715;Aprovado
2902401;3347;Aurelino Leal;AURELINO LEAL;BA;Bahia;11299;0;NE;0,568;0,759;0,434;0,555;Aprovado
3504206;6183;Auriflama;AURIFLAMA;SP;São Paulo;15253;0;SE;0,773;0,84;0,738;0,746;Aprovado
5202601;9251;Aurilândia;AURILANDIA;GO;Goiás;3058;0;CO;0,7;0,836;0,62;0,661;Em Cadastro
2301703;1333;Aurora;AURORA;CE;Ceará;24610;0;NE;0,605;0,764;0,521;0,557;Aprovado
4201901;8037;Aurora;AURORA;SC;Santa Catarina;5683;0;S;0,733;0,87;0,606;0,748;Aprovado
1500958;389;Aurora do Pará;AURORA DO PARA;PA;Pará;31773;0;N;0,519;0,773;0,358;0,504;Não Cadastrado
1702703;9253;Aurora do Tocantins;AURORA DO TOCANTINS;TO;Tocantins;3783;0;N;0,677;0,804;0,57;0,676;Não Cadastrado
1300300;207;Autazes;AUTAZES;AM;Amazonas;40290;0;N;0,577;0,799;0,446;0,539;Rejeitado
